Source,Package name,Package ID,ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Editor(s)/Author(s),Available Online,Shortcut URL
S&T,eBook - Agricultural and Biological Sciences 2012,EBCABS12,9780123868978,Managing Agricultural Greenhouse Gases,2012,,,,Academic Press,,25-May-2012,http://www.sciencedirect.com/science/book/9780123868978
S&T,eBook - Engineering 2012,EBCE12,9780080977812,Adiabatic Shear Localization (Second Edition),2012,,,,Elsevier,,25-May-2012,http://www.sciencedirect.com/science/book/9780080977812
S&T,eBook - Computer Science 2012,EBCCS12,9780124160071,"Cargo Theft, Loss Prevention, and Supply Chain Security",2013,,,,Butterworth-Heinemann,"Burges, Dan",25-May-2012,http://www.sciencedirect.com/science/book/9780124160071
HS,eBook - Clinical Medicine 2012,EBCCM12,9780323074193,Clinical Gynecologic Oncology (Eighth Edition),2012,,,,Mosby,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780323074193
HS,eBook - Clinical Medicine 2012,EBCCM12,9780323079099,Minor Emergencies (Third Edition),2012,,,,W.B. Saunders,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780323079099
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437727876,Anesthesia and Uncommon Diseases (Sixth Edition),2012,,,,W.B. Saunders,,25-Jul-2012,http://www.sciencedirect.com/science/book/9781437727876
HS,eBook - Clinical Medicine 2012,EBCCM12,9781455712748,Clinical Arrhythmology and Electrophysiology: A Companion to Braunwald's Heart Disease (Second Edition),2012,,,,W.B. Saunders,,25-Jul-2012,http://www.sciencedirect.com/science/book/9781455712748
HS,eBook - Clinical Medicine 2012,EBCCM12,9780702042690,Contact Lens Complications (Third Edition),2012,,,,W.B. Saunders,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780702042690
HS,eBook - Health Professions 2012,EBCHP12,9780323067676,Mosby's Field Guide to Occupational Therapy for Physical Dysfunction,2013,,,,Mosby,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780323067676
HS,eBook - Health Professions 2012,EBCHP12,9780702043512,Visceral Vascular Manipulations,2012,,,,Churchill Livingstone,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780702043512
HS,eBook - Health Professions 2012,EBCHP12,9780443068157,"Clinical Application of Neuromuscular Techniques, Volume 2 (Second Edition)",2012,,,,Churchill Livingstone,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780443068157
HS,eBook - Health Professions 2012,EBCHP12,9780702034732,Managing Sports Injuries (Fourth Edition),2011,,,,Churchill Livingstone,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780702034732
HS,eBook - Veterinary Medicine 2012,EBCVM12,9780702046186,Oral and Maxillofacial Surgery in Dogs and Cats,2012,,,,W.B. Saunders,,25-Jul-2012,http://www.sciencedirect.com/science/book/9780702046186
HS,eBook - Veterinary Medicine 2012,EBCVM12,9781416036616,Canine and Feline Gastroenterology,2013,,,,W.B. Saunders,,25-Jul-2012,http://www.sciencedirect.com/science/book/9781416036616
S&T,eBook - Chemistry 2012,EBCC12,9780123865403,-- Book Title not available --,2012,1874-6004,Strategies and Tactics in Organic Synthesis,8C,Academic Press,M. Harmata,25-Jul-2012,http://www.sciencedirect.com/science/book/9780123865403
S&T,eBook - Earth and Planetary Sciences 2012,EBCEPS12,9780080450162,Tropical Radioecology,2012,1569-4860,Radioactivity in the Environment,18C,Elsevier,John R. Twining,24-Oct-2012,http://www.sciencedirect.com/science/book/9780080450162
S&T,eBook - Earth and Planetary Sciences 2012,EBCEPS12,9780080451589,Fractal Models in Exploration Geophysics,2012,0950-1401,Handbook of Geophysical Exploration: Seismic Exploration,41C,Pergamon,"V.P. Dimri, R.P. Srivastava, Nimisha Vedanti",24-May-2012,http://www.sciencedirect.com/science/book/9780080451589
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2012",EBCPTPS12,9780123859266,Veterinary Toxicology (Second Edition),2012,,,,Academic Press,"Gupta, Ramesh C.",24-Feb-2012,http://www.sciencedirect.com/science/book/9780123859266
S&T,eBook - Agricultural and Biological Sciences 2012,EBCABS12,9780123849847,Insect Pathology (Second Edition),2012,,,,Academic Press,"Fernando E. Vega, Harry K. Kaya",24-Feb-2012,http://www.sciencedirect.com/science/book/9780123849847
S&T,eBook - Agricultural and Biological Sciences 2012,EBCABS12,9780123850836,Nutritional and Therapeutic Interventions for Diabetes and Metabolic Syndrome,2012,,,,Academic Press,Debasis Bagchi and Nair Sreejayan,24-Feb-2012,http://www.sciencedirect.com/science/book/9780123850836
S&T,eBook - Chemistry 2012,EBCC12,9781890661403,Organic Synthesis (Third Edition),2010,,,,Academic Press,Michael B. Smith,24-Feb-2012,http://www.sciencedirect.com/science/book/9781890661403
S&T,eBook - Computer Science 2012,EBCCS12,9780123847171,Tcl/Tk (Third Edition),2012,,The Morgan Kaufmann Series in Software Engineering and Programming,,Morgan Kaufmann,Clif Flynt,24-Feb-2012,http://www.sciencedirect.com/science/book/9780123847171
S&T,eBook - Computer Science 2012,EBCCS12,9780123919267,Digital Video and HD (Second Edition),2012,,The Morgan Kaufmann Series in Computer Graphics,,Morgan Kaufmann,Charles Poynton,24-Feb-2012,http://www.sciencedirect.com/science/book/9780123919267
S&T,eBook - Computer Science 2012,EBCCS12,9780123970107,Temporal QOS Management in Scientific Cloud Workflow Systems,2012,,,,Elsevier,"Xiao Liu, Jinjun Chen and Yun Yang",24-Feb-2012,http://www.sciencedirect.com/science/book/9780123970107
S&T,eBook - Energy 2012,EBCEN12,9780123851246,Managed Pressure Drilling,2012,,,,Gulf Professional Publishing,Wilson C. Chin,24-Feb-2012,http://www.sciencedirect.com/science/book/9780123851246
S&T,eBook - Engineering 2012,EBCE12,9780123943910,Digital Control Engineering (Second Edition),2013,,,,Academic Press,,24-Aug-2012,http://www.sciencedirect.com/science/book/9780123943910
S&T,eBook - Computer Science 2012,EBCCS12,9781597499613,CISSP Study Guide (Second Edition),2012,,,,Syngress,,24-Aug-2012,http://www.sciencedirect.com/science/book/9781597499613
S&T,eBook - Earth and Planetary Sciences 2012,EBCEPS12,9780123852236,-- Book Title not available --,2013,0074-6142,International Geophysics,102C,Academic Press,Carmen Nappo,23-Sep-2012,http://www.sciencedirect.com/science/book/9780123852236
S&T,eBook - Neuroscience 2012,EBCN12,9780444521378,Spinal Cord Injury,2012,0072-9752,Handbook of Clinical Neurology,109C,Elsevier,"Joost Verhaagen, John W. McDonald",23-Oct-2012,http://www.sciencedirect.com/science/book/9780444521378
S&T,eBook - Earth and Planetary Sciences 2012,EBCEPS12,9780444563354,New Perspectives on Deep-water Sandstones,2012,1567-8032,Handbook of Petroleum Exploration and Production,9C,Elsevier,G. Shanmugam,23-Dec-2011,http://www.sciencedirect.com/science/book/9780444563354
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780444594310,22nd European Symposium on Computer Aided Process Engineering,2012,1570-7946,Computer Aided Chemical Engineering,30C,Elsevier,"Ian David Lockhart Bogle, Michael Fairweather",22-Jun-2012,http://www.sciencedirect.com/science/book/9780444594310
S&T,eBook - Computer Science 2012,EBCCS12,9781597496353,Logging and Log Management,2012,,,,Syngress,,21-Nov-2012,http://www.sciencedirect.com/science/book/9781597496353
S&T,eBook - Computer Science 2012,EBCCS12,9781597497374,Federal Cloud Computing,2012,,,,Syngress,,21-Nov-2012,http://www.sciencedirect.com/science/book/9781597497374
S&T,eBook - Engineering 2012,EBCE12,9781455778812,Ionizing Radiation and Polymers,2012,,,,William Andrew Publishing,Jiri George Drobny,21-Nov-2012,http://www.sciencedirect.com/science/book/9781455778812
S&T,eBook - Materials Science 2012,EBCMS12,9780123945938,Graphene,2013,,,,Elsevier,"Jamie H. Warner, Fransizka  Sch?ffel, Mark H. R?mmeli,and Alicja Bachmatiuk",21-Nov-2012,http://www.sciencedirect.com/science/book/9780123945938
S&T,eBook - Finance 2012,EBCF12,9780123979322,The Pragmatic MBA for Scientific and Technical Executives,2013,,,,Academic Press,,21-Nov-2012,http://www.sciencedirect.com/science/book/9780123979322
S&T,eBook - Forensics 2012,EBCFOR12,9781455731350,Social Media Investigation for Law Enforcement,2012,,,,"Anderson Publishing, Ltd.","Joshua L. Brunty, Katherine Helenek and Larry S. Miller",21-Nov-2012,http://www.sciencedirect.com/science/book/9781455731350
S&T,eBook - Engineering 2012,EBCE12,9780124158443,Handbook of Green Information and Communication Systems,2013,,,,Academic Press,"Mohammad  Obaidat, Alagan Anpalagan and Isaac  Woungang",21-Nov-2012,http://www.sciencedirect.com/science/book/9780124158443
HS,eBook - Clinical Medicine 2012,EBCCM12,9781416055952,Arthritis in Black and White (Third Edition),2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781416055952
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437722321,Oncologic Imaging: A Multidisciplinary Approach,2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437722321
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437726039,Gastroenterology and Nutrition: Neonatology Questions and Controversies (Second Edition),2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437726039
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437726589,Nephrology and Fluid/Electrolyte Physiology: Neonatology Questions and Controversies (Second Edition),2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437726589
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437726626,"Hematology, Immunology and Infectious Disease: Neonatology Questions and Controversies (Second Edition)",2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437726626
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437726824,The Newborn Lung: Neonatology Questions and Controversies (Second Edition),2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437726824
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437727869,Total Burn Care (Fourth Edition),2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437727869
HS,eBook - Clinical Medicine 2012,EBCCM12,9781416068396,Schmidek and Sweet's Operative Neurosurgical Techniques (Sixth Edition),2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781416068396
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437707014,Principles of Neurological Surgery (Third Edition),2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437707014
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437714548,"Blumgart's Surgery of the Liver, Pancreas and Biliary Tract (Fifth Edition)",2012,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437714548
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437716047,Goldman's Cecil Medicine (Twenty Fourth Edition),2011,,,,W.B. Saunders,,21-Mar-2012,http://www.sciencedirect.com/science/book/9781437716047
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780123814517,Molecular Medicine (Fourth Edition),2012,,,,Academic Press,R. Trent,21-Mar-2012,http://www.sciencedirect.com/science/book/9780123814517
S&T,eBook - Mathematics 2012,EBCM12,9780444516213,Sets and Extensions in the Twentieth Century,2012,1874-5857,Handbook of the History of Logic,6C,North-Holland,"Dov M. Gabbay, Akihiro Kanamori, John Woods",21-Apr-2012,http://www.sciencedirect.com/science/book/9780444516213
S&T,eBook - Earth and Planetary Sciences 2012,EBCEPS12,9780444537843,Energy potential of the Russian Arctic Seas,2012,0376-7361,Developments in Petroleum Science,58C,Elsevier,"Alexey Piskarev, Mikhail Shkatov",21-Apr-2012,http://www.sciencedirect.com/science/book/9780444537843
S&T,eBook - Psychology 2012,EBCP12,9780124159617,Rethinking Autism,2013,,,,Academic Press,,20-Sep-2012,http://www.sciencedirect.com/science/book/9780124159617
S&T,eBook - Psychology 2012,EBCP12,9780124160460,Neuropsychological Rehabilitation,2013,,,,Elsevier,,20-Sep-2012,http://www.sciencedirect.com/science/book/9780124160460
S&T,eBook - Psychology 2012,EBCP12,9780124160484,Telemental Health,2013,,,,Elsevier,,20-Sep-2012,http://www.sciencedirect.com/science/book/9780124160484
S&T,eBook - Engineering 2012,EBCE12,9780124157606,Digital Video Processing for Engineers,2012,,,,Newnes,,20-Sep-2012,http://www.sciencedirect.com/science/book/9780124157606
S&T,eBook - Engineering 2012,EBCE12,9781437734652,Ultananocrystalline Diamond (Second Edition),2012,,S543/Micro and Nano Technologies,,William Andrew Publishing,,20-Sep-2012,http://www.sciencedirect.com/science/book/9781437734652
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780444594976,The Thermodynamics of Phase and Reaction Equilibria,2013,,,,Elsevier,,20-Sep-2012,http://www.sciencedirect.com/science/book/9780444594976
S&T,eBook - Earth and Planetary Sciences 2012,EBCEPS12,9780444533548,Formation and Properties of Clay-Polymer Complexes,2012,1572-4352,Developments in Clay Science,4C,Elsevier,B.K.G. Theng,20-Mar-2012,http://www.sciencedirect.com/science/book/9780444533548
S&T,eBook - Chemistry 2012,EBCC12,9780444595140,Studies in Natural Products Chemistry,2012,1572-5995,Studies in Natural Products Chemistry,37C,Elsevier,Atta-ur-Rahman,20-Jul-2012,http://www.sciencedirect.com/science/book/9780444595140
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780123854735,Human Stem Cell Manual (Second Edition),2012,,,,Academic Press,"Peterson, Suzanne",20-Jul-2012,http://www.sciencedirect.com/science/book/9780123854735
S&T,eBook - Computer Science 2012,EBCCS12,9781597499477,Securing SQL Server (Second Edition),2013,,,,Syngress,,20-Jul-2012,http://www.sciencedirect.com/science/book/9781597499477
S&T,eBook - Chemistry 2012,EBCC12,9780080966304,Organic Syntheses Based on Name Reactions (Third Edition),2012,,,,Elsevier,A. Hassner and I. Namboothiri,20-Jan-2012,http://www.sciencedirect.com/science/book/9780080966304
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780444563347,Membrane Processes in Biotechnologies and Pharmaceutics,2012,,,,Elsevier,"Charcosset, Catherine",20-Jan-2012,http://www.sciencedirect.com/science/book/9780444563347
S&T,eBook - Chemistry 2012,EBCC12,9780444537829,Biological Inorganic Chemistry (Second Edition),2012,,,,Elsevier,"Crichton, Robert",20-Jan-2012,http://www.sciencedirect.com/science/book/9780444537829
S&T,eBook - Engineering 2012,EBCE12,9780123914972,Sensors for Mechatronics,2012,,,,Elsevier,P.P.L. Regtien,20-Jan-2012,http://www.sciencedirect.com/science/book/9780123914972
S&T,eBook - Engineering 2012,EBCE12,9780750685252,Operational Amplifier Noise,2012,,,,Newnes,"Kay, Art",20-Jan-2012,http://www.sciencedirect.com/science/book/9780750685252
S&T,eBook - Environmental Science 2012,EBCES12,9780123914934,Entropy Principle for the Development of Complex Biotic Systems,2012,,,,Elsevier,Ichiro Aoki,20-Jan-2012,http://www.sciencedirect.com/science/book/9780123914934
S&T,eBook - Mathematics 2012,EBCM12,9780123869791,Practical Text Mining and Statistical Analysis for Non-structured Text Data Applications,2012,,,,Academic Press,"Miner, Gary",20-Jan-2012,http://www.sciencedirect.com/science/book/9780123869791
S&T,eBook - Computer Science 2012,EBCCS12,9781597497350,Information Security Risk Assessments,2012,,,,Syngress,,19-Oct-2012,http://www.sciencedirect.com/science/book/9781597497350
S&T,eBook - Energy 2012,EBCEN12,9780123869647,Solar Cells (Second Edition),2012,,,,Elsevier,"Augustin McEvoy, L. Castaner and Tom Markvart",19-Oct-2012,http://www.sciencedirect.com/science/book/9780123869647
S&T,eBook - Engineering 2012,EBCE12,9781437734836,Handbook of Sputter Deposition Technology (Second Edition),2012,,,,William Andrew Publishing,,19-Oct-2012,http://www.sciencedirect.com/science/book/9781437734836
S&T,eBook - Finance 2012,EBCF12,9780124158757,Rethinking Valuation and Pricing Models,2013,,,,Academic Press,"Carsten Wehn, Christian Hoppe and Greg N. Gregoriou",19-Oct-2012,http://www.sciencedirect.com/science/book/9780124158757
S&T,eBook - Finance 2012,EBCF12,9780123978738,"Handbook of Key Global Financial Markets, Institutions, and Infrastructure",2012,,,,Academic Press,,19-Oct-2012,http://www.sciencedirect.com/science/book/9780123978738
S&T,eBook - Finance 2012,EBCF12,9780123978752,Handbook of Safeguarding Global Financial Stability,2012,,,,Academic Press,,19-Oct-2012,http://www.sciencedirect.com/science/book/9780123978752
S&T,eBook - Mathematics 2012,EBCM12,9780124158252,Simulation (Fifth Edition),2013,,,,Academic Press,Sheldon M. Ross,19-Oct-2012,http://www.sciencedirect.com/science/book/9780124158252
S&T,eBook - Engineering 2012,EBCE12,9780080982854,Writing for Science and Engineering (Second Edition),2013,,,,Elsevier,"Silyn-Roberts, Heather",19-Oct-2012,http://www.sciencedirect.com/science/book/9780080982854
S&T,eBook - Finance 2012,EBCF12,9780123978745,The Evidence and Impact of Financial Globalization,2012,,,,Academic Press,"Caprio, Gerard",19-Oct-2012,http://www.sciencedirect.com/science/book/9780123978745
S&T,eBook - Energy 2012,EBCEN12,9780124045729,Oil Sand and Tar Production Processes,2013,,,,Gulf Professional Publishing,,19-Oct-2012,http://www.sciencedirect.com/science/book/9780124045729
S&T,eBook - Computer Science 2012,EBCCS12,9780123969811,Designing the Search Experience,2013,,,,Morgan Kaufmann,Tony Russell-Rose and Tyler Tate,19-Oct-2012,http://www.sciencedirect.com/science/book/9780123969811
